Wire initialized.
Initializing MPU9250...
MPU9250 Initialized successfully.
Haptic motors initialized.
Flex1,Flex2,FSR1,FSR2,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
0,0,47,66,-5.46,0.42,-5.71,-1.04,31.98,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.77,-2.32,32.10,-7.08,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.41,-5.74,-1.95,30.09,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.46,-5.73,-2.26,32.90,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.47,0.35,-5.76,-1.04,30.70,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.45,-5.75,-4.76,31.86,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.37,-5.73,-1.65,31.37,-4.94,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.43,-5.76,-0.49,32.29,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.39,-5.71,-2.93,32.47,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.40,0.45,-5.76,-1.59,34.73,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.41,-5.71,-0.73,33.26,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.76,-1.59,32.47,-7.26,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.78,-2.26,32.04,-7.57,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.74,-2.08,33.51,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.43,-5.75,-1.59,32.65,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.77,-1.46,32.71,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.44,-5.75,-1.28,33.08,-7.57,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.43,-5.79,-1.71,33.02,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.43,-5.76,-2.38,31.31,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.42,-5.79,-0.61,32.59,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.76,-1.83,30.88,-3.42,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.48,0.39,-5.77,0.06,32.59,-5.92,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.77,-2.01,30.94,-7.14,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.44,-5.75,-0.98,32.59,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.77,-0.73,33.45,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.79,-1.16,30.88,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.72,-1.65,31.07,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.42,-5.75,-1.16,31.74,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.75,-0.92,33.81,-6.77,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.45,-5.75,-2.38,32.04,-7.51,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.75,-0.49,33.14,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.45,-5.73,-0.85,32.35,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.72,-0.31,34.36,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.80,-2.62,33.20,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.77,-0.31,33.08,-4.33,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.78,0.67,32.78,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.43,-5.80,-2.08,33.20,-8.73,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.41,-5.75,-1.34,32.65,-5.19,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.41,-5.72,-2.20,31.07,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.76,-2.32,33.39,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.75,-0.18,33.57,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.77,-1.89,30.03,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.70,-1.16,32.78,-6.23,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.75,-1.95,30.58,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.42,-5.75,-0.31,33.14,-4.82,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.40,0.42,-5.77,-0.98,31.19,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.41,-5.72,-1.89,32.59,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.43,-5.75,-1.95,32.04,-4.70,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.73,-2.99,31.56,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.45,-5.71,-2.44,33.75,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.70,-1.04,31.49,-6.23,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.45,-5.77,-2.56,32.84,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.78,-0.98,32.59,-6.77,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.43,-5.75,-0.92,32.10,-3.72,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.38,-5.76,-2.50,32.71,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.44,0.44,-5.79,-3.66,32.29,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.39,-5.73,-0.24,32.84,-8.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.77,-0.24,32.23,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.44,-5.76,-1.65,33.26,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.74,-2.81,33.02,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.43,-5.77,-2.44,31.68,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.75,-0.73,31.80,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.43,-5.74,-2.14,32.35,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.76,-3.36,30.21,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.44,-5.77,-3.17,31.92,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.42,-5.75,-2.01,28.69,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.45,-5.77,-1.65,32.59,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.39,-5.74,-0.92,31.56,-5.92,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.45,-5.74,-1.40,31.62,-7.57,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.41,-5.75,-0.49,32.35,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.42,-5.68,-0.55,32.53,-7.75,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.49,0.40,-5.78,-0.92,31.49,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.48,0.44,-5.77,-0.49,32.04,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.75,-3.11,31.74,-8.06,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.41,-5.73,-1.95,34.24,-4.82,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.75,-0.79,32.84,-4.46,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.47,0.42,-5.73,-2.01,31.49,-7.87,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.44,-5.75,-4.03,32.23,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.76,-0.12,31.25,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.79,-2.14,30.58,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.49,0.42,-5.79,-3.91,34.06,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.41,-5.69,-1.10,31.74,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.75,-2.26,32.23,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.74,-2.50,32.53,-3.72,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.43,-5.73,-0.43,32.53,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.74,-3.85,33.08,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.42,-5.75,-2.38,33.94,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.76,-0.79,31.19,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.76,-1.89,32.65,-5.86,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.40,-5.78,-3.78,33.45,-3.30,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.77,-1.22,29.91,-7.14,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.72,-2.69,31.62,-4.58,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.77,-1.77,34.55,-7.32,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.75,-1.59,33.14,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.37,-5.78,-0.18,32.04,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.43,-5.73,-3.36,31.13,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.42,0.39,-5.74,-1.16,31.49,-7.69,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.44,-5.75,-1.40,32.71,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.75,-0.37,32.84,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.43,-5.77,-2.26,32.71,-3.78,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.45,-5.77,-2.01,31.25,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.39,-5.71,-2.26,34.12,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.43,-5.75,-1.46,32.23,-7.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.78,-0.49,32.78,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.43,-5.75,-2.69,32.23,-4.46,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.39,-5.77,-3.23,33.39,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.41,-5.75,-2.08,31.92,-6.96,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.76,-3.91,32.47,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.74,-2.08,31.07,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.45,0.43,-5.78,-0.24,31.86,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.44,-5.77,-1.65,32.23,-7.69,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.40,-5.72,-1.89,30.76,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.47,0.42,-5.79,-0.06,32.17,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.73,-1.77,32.53,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.43,-5.76,-2.44,31.98,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.42,-5.76,-2.87,30.94,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.43,-5.69,-1.04,30.27,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.42,0.39,-5.76,-1.95,31.19,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.40,-5.76,-0.18,31.74,-7.14,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.38,-5.75,1.16,33.14,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.45,-5.75,-0.49,33.57,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.39,-5.74,-2.26,32.04,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.45,-5.71,-2.44,34.30,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.50,0.37,-5.74,-2.75,31.07,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.44,-5.74,-3.66,32.23,-8.97,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.40,0.43,-5.78,-2.99,31.37,-7.45,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.79,-3.11,33.39,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.73,-2.26,33.69,-4.58,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.44,-5.74,-2.20,32.65,-4.76,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.75,-2.26,31.86,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.37,-5.75,-0.92,30.52,-3.85,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.41,-5.77,-2.38,32.04,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.39,-5.75,-1.59,30.82,-7.26,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.45,-5.77,-2.69,31.86,-5.13,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.74,-0.92,32.78,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.40,-5.73,-1.10,32.17,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.45,0.43,-5.73,-0.37,31.25,-5.86,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.44,0.41,-5.72,-2.50,31.86,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,65,-5.45,0.42,-5.74,-2.50,31.25,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.41,-5.76,-1.89,31.01,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.75,-1.59,31.49,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.45,0.42,-5.76,-0.61,32.04,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.77,-1.40,31.13,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.42,-5.74,-1.89,31.07,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.37,-5.74,-2.32,33.02,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.44,-5.79,-2.38,32.29,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.38,-5.73,-2.38,31.25,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.75,-2.20,32.23,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.42,-5.79,-0.92,30.82,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.77,-1.22,33.20,-7.20,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.46,-5.74,-3.11,31.98,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.40,-5.76,-0.12,33.45,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.79,-0.67,32.78,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.42,-5.72,-2.32,31.43,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.43,-5.75,-1.77,31.74,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.41,-5.76,-2.38,31.62,-5.13,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.76,-2.38,29.36,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.39,-5.76,-1.16,32.23,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.74,-0.92,31.68,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.44,-5.73,-1.59,32.47,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.42,-5.78,-3.11,33.39,-6.71,0.00,0.00,0.00
